id|version|current_holdings|previous_holdings|market_value|previous_market_value|pct_held|pct_portfolio|market_capitalization|q0_holding|q0_quarter|q0_source|q1_holding|q1_quarter|q1_source|q2_holding|q2_quarter|q2_source|q3_holding|q3_quarter|q3_source|q4_holding|q4_quarter|q4_source|q5_holding|q5_quarter|q5_source|q6_holding|q6_quarter|q6_source|q7_holding|q7_quarter|q7_source|q8_holding|q8_quarter|q8_source|p0_price|p1_price|p4_price|metro_area|firm_name|company_name|ticker|q0_market_value|qoq_net_change_flow|yoy_net_change_flow|qoq_inflow|qoq_outflow|yoy_inflow|yoy_outflow|qoq_new_positions|qoq_soldout_positions|qoq_increased_positions|qoq_decreased_positions|qoq_net_position_change|yoy_new_positions|yoy_soldout_positions|yoy_increased_positions|yoy_decreased_positions|yoy_net_position_change|new_positions|soldout_positions|increased_positions|decreased_positions|net_position_change|factset_security_id|factset_entity_id
185|1434811805|||||||10197690400.0||||||||||||||||783|2013-12-31T00:00:00+00:00|funds|783|2013-09-30T00:00:00+01:00|funds|784|2013-06-30T00:00:00+01:00|funds|2016|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Quantitative Management Associates LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|006WTM-E
186|1434811805|||||||10197690400.0||||||||||||||||420000|2013-12-31T00:00:00+00:00|funds|5930000|2013-09-30T00:00:00+01:00|funds|5928500|2013-06-30T00:00:00+01:00|funds|4474500|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Gabelli Funds LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00577F-E
187|1434811805|||||||10197690400.0|||||||||||||||||||33373|2013-09-30T00:00:00+01:00|funds|33373|2013-06-30T00:00:00+01:00|funds|||||||Chicago/IL Metro|Aurora Investment Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|088G6X-E
188|1434811805|||||||10197690400.0||||||||||||||||||||||12273|2013-06-30T00:00:00+01:00|funds|12273|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Mirae Asset Global Investments (USA) LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00CJ9V-E
189|1434811805|||||||10197690400.0||||||||||||||||||||||58100|2013-06-30T00:00:00+01:00|funds|58100|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Strategic Advisers, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002TPV-E
190|1434811805|||||||10197690400.0|||||||||||||||||||||||||16863|2013-03-31T00:00:00+00:00|funds||||Copenhagen/Denmark Metro|Juristernes og Økonomernes Pensionskasse (Invt Mgmt)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0D6568-E
191|1434811805|||||||10197690400.0||||||||||||||||12453|2013-12-31T00:00:00+00:00|funds|158393|2013-09-30T00:00:00+01:00|funds|160486|2013-06-30T00:00:00+01:00|funds|159438|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|AllianceBernstein LP||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05F9FS-E
192|1434811805|||||||10197690400.0||||||||||||||||500|2013-12-31T00:00:00+00:00|funds|4050346|2013-09-30T00:00:00+01:00|funds|29370133|2013-06-30T00:00:00+01:00|funds|39341921|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Morgan Stanley Investment Management, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|006840-E
193|1434811805|||||||10197690400.0|||||||||||||||||||12800|2013-09-30T00:00:00+01:00|13f|12800|2013-06-30T00:00:00+01:00|13f|12800|2013-03-31T00:00:00+00:00|13f||||Boston/MA Metro|LPL Financial LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00B346-E
194|1434811805|||||||10197690400.0|||||||||||||||||||||||||4808|2013-03-31T00:00:00+00:00|funds||||Dublin/Ireland Metro|KBC Fund Management Ltd.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00CF8F-E
195|1434811805|||||||10197690400.0||||||||||||||||||||||40393|2013-06-30T00:00:00+01:00|13f|43393|2013-03-31T00:00:00+00:00|13f||||Chicago/IL Metro|William Blair & Co. LLC (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0BTK19-E
196|1434811805|||||||10197690400.0|||||||||||||||||||||||||168521|2013-03-31T00:00:00+00:00|funds||||Paris/Ile-de-France Metro|La Française Inflection Point SASU||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|07X5FV-E
197|1434811805|||||||10197690400.0||||||||||||||||3025974|2013-12-31T00:00:00+00:00|funds|3263799|2013-09-30T00:00:00+01:00|funds|3083140|2013-06-30T00:00:00+01:00|funds|3477844|2013-03-31T00:00:00+00:00|funds||||San Francisco/CA Metro|BlackRock Fund Advisors||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|08D3XB-E
198|1434811805|||||||10197690400.0||||||||||||||||79319|2013-12-31T00:00:00+00:00|funds|79319|2013-09-30T00:00:00+01:00|funds|72568|2013-06-30T00:00:00+01:00|funds|73715|2013-03-31T00:00:00+00:00|funds||||Amsterdam/NL Metro|ThinkCapital Asset Management BV||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09KY3Z-E
199|1434811805|||||||10197690400.0||||||||||||||||2921|2013-12-31T00:00:00+00:00|funds|134935|2013-09-30T00:00:00+01:00|funds|134935|2013-06-30T00:00:00+01:00|funds|155923|2013-03-31T00:00:00+00:00|funds||||San Francisco/CA Metro|Mellon Capital Management Corp.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05F9JR-E
200|1434811805|||||||10197690400.0||||||||||||||||||||||2586181|2013-06-30T00:00:00+01:00|funds|2586181|2013-03-31T00:00:00+00:00|funds||||Milan/Italy Metro|Generali Investments Europe SpA SGR||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0CT7B4-E
201|1434811805|||||||10197690400.0||||||||||||||||12053|2013-12-31T00:00:00+00:00|funds|14446|2013-09-30T00:00:00+01:00|funds|11983|2013-06-30T00:00:00+01:00|funds|5257|2013-03-31T00:00:00+00:00|funds||||Paris/Ile-de-France Metro|Société Générale Gestion SA||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|094MHH-E
202|1434811805|||||||10197690400.0||||||||||||||||20000|2013-12-31T00:00:00+00:00|funds|20000|2013-09-30T00:00:00+01:00|funds|18300|2013-06-30T00:00:00+01:00|funds|||||||New York City/NY Metro|Kellner Capital LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002MW6-E
203|1434811805|||||||10197690400.0||||||||||||||||||||||16520|2013-06-30T00:00:00+01:00|13f|16520|2013-03-31T00:00:00+00:00|13f||||Birmingham/AL Metro|Compass Bank (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DZ621-E
204|1434811805|||||||10197690400.0||||||||||||||||416810|2013-12-31T00:00:00+00:00|funds|507671|2013-09-30T00:00:00+01:00|funds|501359|2013-06-30T00:00:00+01:00|funds|469177|2013-03-31T00:00:00+00:00|funds||||Paris/Ile-de-France Metro|THEAM SAS||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0BMWRY-E
205|1434811805|||||||10197690400.0||||||||||||||||550066|2013-12-31T00:00:00+00:00|funds|550066|2013-09-30T00:00:00+01:00|funds|548841|2013-06-30T00:00:00+01:00|funds|547560|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Geode Capital Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0049LH-E
206|1434811805|||||||10197690400.0|||||||||||||||||||4940|2013-09-30T00:00:00+01:00|funds|4940|2013-06-30T00:00:00+01:00|funds|9764|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|AXA Equitable Life Insurance Co. (Investment Portfolio)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DZBLJ-E
207|1434811805|||||||10197690400.0||||||||||||||||13981|2013-12-31T00:00:00+00:00|funds|21127|2013-09-30T00:00:00+01:00|funds|21127|2013-06-30T00:00:00+01:00|funds|19762|2013-03-31T00:00:00+00:00|funds||||Toronto/Ontario Metro|Manulife Asset Management Ltd.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DB9DH-E
208|1434811805|||||||10197690400.0||||||||||||||||||||||430588|2013-06-30T00:00:00+01:00|funds|430588|2013-03-31T00:00:00+00:00|funds||||Zurich/Switzerland Metro|1741 Asset Management AG||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0CBXJY-E
209|1434811805|||||||10197690400.0|||||||||||||||||||145769|2013-09-30T00:00:00+01:00|funds|145769|2013-06-30T00:00:00+01:00|funds|||||||Los Angeles/CA Metro|Pacific Investment Management Co. LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05FDPK-E
210|1434811805|||||||10197690400.0||||||||||||||||304449|2013-12-31T00:00:00+00:00|funds|649410|2013-09-30T00:00:00+01:00|funds|637094|2013-06-30T00:00:00+01:00|funds|924498|2013-03-31T00:00:00+00:00|funds||||Brussels/Belgium Metro|KBC Asset Management NV||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|009ND6-E
211|1434811805|||||||10197690400.0||||||||||||||||1991|2013-12-31T00:00:00+00:00|funds|1991|2013-09-30T00:00:00+01:00|funds|1991|2013-06-30T00:00:00+01:00|funds|1991|2013-03-31T00:00:00+00:00|funds||||Hamburg/Germany Metro|NORD/LB Asset Management AG||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|094MHN-E
212|1434811805|||||||10197690400.0||||||||||||||||402276|2013-12-31T00:00:00+00:00|funds|403683|2013-09-30T00:00:00+01:00|funds|1718426|2013-06-30T00:00:00+01:00|funds|1830970|2013-03-31T00:00:00+00:00|funds||||Frankfurt/Germany Metro|Deutsche Asset & Wealth Management Investment GmbH||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DCX79-E
213|1434811805|||||||10197690400.0||||||||||||||||||||||51106|2013-06-30T00:00:00+01:00|funds|51106|2013-03-31T00:00:00+00:00|funds||||Munich/Germany Metro|Value Intelligence Advisors GmbH||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0F0K51-E
214|1434811805|||||||10197690400.0|||||||||||||||||||66000|2013-09-30T00:00:00+01:00|funds|66000|2013-06-30T00:00:00+01:00|funds|||||||Vienna/Austria Metro|ARTS Asset Management GmbH||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|07NJ46-E
215|1434811805|||||||10197690400.0||||||||||||||||1713671|2013-12-31T00:00:00+00:00|funds|1713671|2013-09-30T00:00:00+01:00|funds|1633290|2013-06-30T00:00:00+01:00|funds|||||||New York City/NY Metro|Westchester Capital Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0B61N6-E
216|1434811805|||||||10197690400.0||||||||||||||||22600|2013-12-31T00:00:00+00:00|funds|22600|2013-09-30T00:00:00+01:00|funds|22600|2013-06-30T00:00:00+01:00|funds|22600|2013-03-31T00:00:00+00:00|funds||||Philadelphia/PA Metro|TFS Capital LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|006LKT-E
217|1434811805|||||||10197690400.0||||||||||||||||||||||24088|2013-06-30T00:00:00+01:00|13f|24088|2013-03-31T00:00:00+00:00|13f||||Buffalo/NY Metro|First Niagara Bank, NA (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DXRYP-E
218|1434811805|||||||10197690400.0|||||||||||||||||||282015|2013-09-30T00:00:00+01:00|funds|282015|2013-06-30T00:00:00+01:00|funds|||||||Paris/Ile-de-France Metro|Ossiam SA||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0B4476-E
219|1434811805|||||||10197690400.0|||||||||||||||||||12300|2013-09-30T00:00:00+01:00|funds|12300|2013-06-30T00:00:00+01:00|funds|||||||New York City/NY Metro|Sound Point Capital Management LP||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09PBT9-E
220|1434811805|||||||10197690400.0||||||||||||||||19370|2013-12-31T00:00:00+00:00|funds|468270|2013-09-30T00:00:00+01:00|funds|753302|2013-06-30T00:00:00+01:00|funds|2608669|2013-03-31T00:00:00+00:00|funds||||Des Moines/IA Metro|Principal Global Investors LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05FGHP-E
221|1434811805|||||||10197690400.0||||||||||||||||34539|2013-12-31T00:00:00+00:00|funds|34539|2013-09-30T00:00:00+01:00|funds|32829|2013-06-30T00:00:00+01:00|funds|||||||New York City/NY Metro|IndexIQ Advisors LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|009Q6F-E
222|1434811805|||||||10197690400.0|||||||||||||||||||17608|2013-09-30T00:00:00+01:00|funds|41979|2013-06-30T00:00:00+01:00|funds|42475|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|Northern Trust Global Investments Ltd.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00566B-E
223|1434811805|||||||10197690400.0||||||||||||||||||||||2300|2013-06-30T00:00:00+01:00|13f|||||||New York City/NY Metro|Joel Isaacson & Co. LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|003KYY-E
224|1434811805|||||||10197690400.0|||||||||||||||||||296|2013-09-30T00:00:00+01:00|13f|6716|2013-06-30T00:00:00+01:00|13f|7032|2013-03-31T00:00:00+00:00|13f||||Upper New England Metro|Trust Company of Vermont||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|003JQW-E
225|1434811805|||||||10197690400.0||||||||||||||||448148|2013-12-31T00:00:00+00:00|funds|448148|2013-09-30T00:00:00+01:00|funds||||||||||New York City/NY Metro|Goldman Sachs Asset Management LP||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002K0M-E
226|1434811805|||||||10197690400.0||||||||||||||||||||||8000|2013-06-30T00:00:00+01:00|funds|372705|2013-03-31T00:00:00+00:00|funds||||Toronto/Ontario Metro|Franklin Templeton Investments Corp.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00356P-E
227|1434811805|||||||10197690400.0||||||||||||||||33353|2013-12-31T00:00:00+00:00|funds|33353|2013-09-30T00:00:00+01:00|funds|20786|2013-06-30T00:00:00+01:00|funds|||||||Des Moines/IA Metro|Principal Management Corp.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|005Q7F-E
228|1434811805|||||||10197690400.0|||||||||||||||||||65000|2013-09-30T00:00:00+01:00|funds|65000|2013-06-30T00:00:00+01:00|funds|58000|2013-03-31T00:00:00+00:00|funds||||Raleigh/Durham NC Metro|Hatteras Alternative Mutual Funds LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00D1DR-E
229|1434811805|||||||10197690400.0||||||||||||||||947|2013-12-31T00:00:00+00:00|funds|947|2013-09-30T00:00:00+01:00|funds||||||||||Zurich/Switzerland Metro|GAM Investment Management (Switzerland) AG||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00C38M-E
230|1434811805|||||||10197690400.0||||||||||||||||||||||9649|2013-06-30T00:00:00+01:00|13f|6565|2013-03-31T00:00:00+00:00|13f||||Charlotte/NC Metro|Carroll Financial Associates, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0C7CHJ-E
231|1434811805|||||||10197690400.0||||||||||||||||869|2013-12-31T00:00:00+00:00|funds|869|2013-09-30T00:00:00+01:00|funds|4000|2013-06-30T00:00:00+01:00|funds|4000|2013-03-31T00:00:00+00:00|funds||||Zurich/Switzerland Metro|Arvernus Capital AG||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09K89K-E
232|1434811805|||||||10197690400.0||||||||||||||||||||||22200|2013-06-30T00:00:00+01:00|13f|22200|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Wellington Shields Capital Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09LVPR-E
233|1434811805|||||||10197690400.0||||||||||||||||89600|2013-12-31T00:00:00+00:00|funds|89600|2013-09-30T00:00:00+01:00|funds|89600|2013-06-30T00:00:00+01:00|funds|112800|2013-03-31T00:00:00+00:00|funds||||Tokyo/Japan Metro|Sumitomo Mitsui Trust Asset Management Co., Ltd.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0CH436-E
234|1434811805|||||||10197690400.0|||||||||||||||||||||||||2589|2013-03-31T00:00:00+00:00|funds||||Boston/MA Metro|Acadian Asset Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002LLQ-E
235|1434811805|||||||10197690400.0||||||||||||||||||||||20500|2013-06-30T00:00:00+01:00|funds|20500|2013-03-31T00:00:00+00:00|funds||||San Francisco/CA Metro|Franklin Advisers, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05F9M2-E
236|1434811805|||||||10197690400.0||||||||||||||||||||||22401|2013-06-30T00:00:00+01:00|13f|23222|2013-03-31T00:00:00+00:00|13f||||Savannah/GA Metro|Marshwinds Advisory Co.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|003R70-E
237|1434811805|||||||10197690400.0|||||||||||||||||||||||||150000|2013-03-31T00:00:00+00:00|funds||||Paris/Ile-de-France Metro|Générali Investments Europe SpA SGR (France)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0CTJD9-E
238|1434811805|||||||10197690400.0||||||||||||||||211859|2013-12-31T00:00:00+00:00|funds|211859|2013-09-30T00:00:00+01:00|funds|209997|2013-06-30T00:00:00+01:00|funds|244961|2013-03-31T00:00:00+00:00|funds||||Oslo/Norway Metro|Storebrand Asset Management AS||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DHGV8-E
239|1434811805|||||||10197690400.0||||||||||||||||||||||8400|2013-06-30T00:00:00+01:00|funds|8400|2013-03-31T00:00:00+00:00|funds||||Munich/Germany Metro|LBBW Asset Management Investmentgesellschaft mbH||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|084PMC-E
240|1434811805|||||||10197690400.0|||||||||||||||||||||||||738|2013-03-31T00:00:00+00:00|funds||||Los Angeles/CA Metro|Causeway Capital Management LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|003HTZ-E
241|1434811805|||||||10197690400.0||||||||||||||||||||||200|2013-06-30T00:00:00+01:00|13f|||||||Cincinnati/OH Metro|AlphaMark Advisors LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|009JPW-E
242|1434811805|||||||10197690400.0||||||||||||||||||||||3190|2013-06-30T00:00:00+01:00|funds|3190|2013-03-31T00:00:00+00:00|funds||||Zurich/Switzerland Metro|Banque Lombard Odier & Cie (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002T15-E
243|1434811805|||||||10197690400.0||||||||||||||||12000|2013-12-31T00:00:00+00:00|funds|12000|2013-09-30T00:00:00+01:00|funds|11993|2013-06-30T00:00:00+01:00|funds|11918|2013-03-31T00:00:00+00:00|funds||||Copenhagen/Denmark Metro|Sparinvest SA (Denmark)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09CG0R-E
244|1434811805|||||||10197690400.0|||||||||||||||||||34490|2013-09-30T00:00:00+01:00|funds|34490|2013-06-30T00:00:00+01:00|funds|42100|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|MetLife Investment Advisors LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00DFPF-E
245|1434811805|||||||10197690400.0||||||||||||||||||||||11079|2013-06-30T00:00:00+01:00|13f|11844|2013-03-31T00:00:00+00:00|13f||||Atlanta/GA Metro|Spectrum Advisory Services, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002TPG-E
246|1434811805|||||||10197690400.0|||||||||||||||||||87198|2013-09-30T00:00:00+01:00|funds|87198|2013-06-30T00:00:00+01:00|funds|71848|2013-03-31T00:00:00+00:00|funds||||Scotland/UK Metro|Baillie Gifford & Co.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002K8G-E
247|1434811805|||||||10197690400.0|||||||||||||||||||23248|2013-09-30T00:00:00+01:00|funds|23248|2013-06-30T00:00:00+01:00|funds|||||||London/UK Metro|FIL Pensions Management||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|099NQD-E
248|1434811805|||||||10197690400.0|||||||||||||||||||10830|2013-09-30T00:00:00+01:00|13f|10830|2013-06-30T00:00:00+01:00|13f|10830|2013-03-31T00:00:00+00:00|13f||||Miami/FL Metro|Aft Forsyth & Co., Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|00D16V-E
249|1434811805|||||||10197690400.0||||||||||||||||||||||400|2013-06-30T00:00:00+01:00|funds|400|2013-03-31T00:00:00+00:00|funds||||Atlanta/GA Metro|Cornerstone Investment Partners LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0079KS-E
250|1434811805|||||||10197690400.0||||||||||||||||100816|2013-12-31T00:00:00+00:00|funds|105537|2013-09-30T00:00:00+01:00|funds|1872231|2013-06-30T00:00:00+01:00|funds|2051989|2013-03-31T00:00:00+00:00|funds||||Paris/Ile-de-France Metro|Amundi SA (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|094MG7-E
251|1434811805|||||||10197690400.0|||||||||||||||||||||||||7627|2013-03-31T00:00:00+00:00|funds||||Luxembourg Metro|KBC Asset Management SA||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|07N61S-E
252|1434811805|||||||10197690400.0|||||||||||||||||||64|2013-09-30T00:00:00+01:00|13f|64|2013-06-30T00:00:00+01:00|13f|64|2013-03-31T00:00:00+00:00|13f||||New York City/NY Metro|Westport Resources Management, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002YKR-E
253|1434811805|||||||10197690400.0||||||||||||||||15978081|2013-12-31T00:00:00+00:00|funds|15978081|2013-09-30T00:00:00+01:00|funds|16266741|2013-06-30T00:00:00+01:00|funds|||||||Frankfurt/Germany Metro|COMMERZBANK AG (Investment Management)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DRH69-E
254|1434811805|||||||10197690400.0|||||||||||||||||||5922|2013-09-30T00:00:00+01:00|13f|5922|2013-06-30T00:00:00+01:00|13f|9716|2013-03-31T00:00:00+00:00|13f||||Cincinnati/OH Metro|Bartlett & Co. LLC||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|05FRVF-E
255|1434811805|||||||10197690400.0|||||||||||||||||||725000|2013-09-30T00:00:00+01:00|funds|725000|2013-06-30T00:00:00+01:00|funds|||||||Brussels/Belgium Metro|Value Square NV||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0C98C1-E
256|1434811805|||||||10197690400.0||||||||||||||||2419|2013-12-31T00:00:00+00:00|funds|2419|2013-09-30T00:00:00+01:00|funds|2419|2013-06-30T00:00:00+01:00|funds|2419|2013-03-31T00:00:00+00:00|funds||||New York City/NY Metro|Gerstein, Fisher & Associates, Inc.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|09Q2SL-E
257|1434811805|||||||10197690400.0|||||||||||||||||||16504|2013-09-30T00:00:00+01:00|funds|16504|2013-06-30T00:00:00+01:00|funds|57703|2013-03-31T00:00:00+00:00|funds||||Milan/Italy Metro|Quaestio Capital Management SGR SpA||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0C076W-E
258|1434811805|||||||10197690400.0||||||||||||||||546512|2013-12-31T00:00:00+00:00|funds|546512|2013-09-30T00:00:00+01:00|funds|523898|2013-06-30T00:00:00+01:00|funds|537494|2013-03-31T00:00:00+00:00|funds||||Munich/Germany Metro|BlackRock Asset Management Deutschland AG||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|08C7YJ-E
259|1434811805|||||||10197690400.0||||||||||||||||209074|2013-12-31T00:00:00+00:00|funds|228340|2013-09-30T00:00:00+01:00|funds|241278|2013-06-30T00:00:00+01:00|funds|251450|2013-03-31T00:00:00+00:00|funds||||London/UK Metro|UBS Global Asset Management (UK) Ltd.||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002XTV-E
260|1434811805|||||||10197690400.0|||||||||||||||||||||||||784269|2013-03-31T00:00:00+00:00|funds||||Montréal/Quebec Metro|The Caisse de dépôt et placement du Québec||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|002P34-E
261|1434811805|||||||10197690400.0||||||||||||||||||||||103600|2013-06-30T00:00:00+01:00|funds|103600|2013-03-31T00:00:00+00:00|funds||||Copenhagen/Denmark Metro|Stonehenge Fondsmæglerselskab A/S||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0BKYQB-E
262|1434811805|||||||10197690400.0|||||||||||||||||||2400|2013-09-30T00:00:00+01:00|funds|2400|2013-06-30T00:00:00+01:00|funds|||||||London/UK Metro|Allianz Global Investors GmbH (UK)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0DHDVY-E
263|1434811805|||||||10197690400.0|||||||||||||||||||598497|2013-09-30T00:00:00+01:00|funds|598497|2013-06-30T00:00:00+01:00|funds|||||||London/UK Metro|Commerzbank AG (Investment Management UK)||DEMBF-US||||||||0|0|0|0||0|0|0|0||0|0|0|0||WM2R2C-S-US|0B2ZG0-E
